Index_df1	Score_df1	ncbi_gene_id_df1	claim_name	Index_df2	Score_df2	ncbi_gene_id_df2	score_ratio
2113	0.00016757436112274822	3452	IFNA21	2113	0.00016757436112274822	3452	1.0
2114	0.00016757436112274822	3385	ICAM3	2114	0.00016757436112274822	3385	1.0
2115	0.00016757436112274822	93432	MGAM2	2115	0.00016757436112274822	93432	1.0
2116	0.00016757436112274822	3481	IGF2	2116	0.00016757436112274822	3481	1.0
2090	0.00016757436112274822	1292	COL6A2	2090	0.00016757436112274822	1292	1.0
2089	0.00016757436112274822	1284	COL4A2	2089	0.00016757436112274822	1284	1.0
2088	0.00016757436112274822	255631	COL24A1	2088	0.00016757436112274822	255631	1.0
2117	0.00016757436112274822	728	C5AR1	2117	0.00016757436112274822	728	1.0
2066	0.00016757436112274822	890	CCNA2	2066	0.00016757436112274822	890	1.0
2064	0.00016757436112274822	1260	CNGA2	2064	0.00016757436112274822	1260	1.0
2017	0.00016757436112274822	338099	PSME2P2	2017	0.00016757436112274822	338099	1.0
2039	0.00016757436112274822	3451	IFNA17	2039	0.00016757436112274822	3451	1.0
2036	0.00016757436112274822	2494	NR5A2	2036	0.00016757436112274822	2494	1.0
2025	0.00016757436112274822	4547	MTTP	2025	0.00016757436112274822	4547	1.0
2035	0.00016757436112274822	480	ATP1A4	2035	0.00016757436112274822	480	1.0
2034	0.00016757436112274822	221	ALDH3B1	2034	0.00016757436112274822	221	1.0
2033	0.00016757436112274822	10006	ABI1	2033	0.00016757436112274822	10006	1.0
2032	0.00016757436112274822	222236	NAPEPLD	2032	0.00016757436112274822	222236	1.0
2031	0.00016757436112274822	9356	SLC22A6	2031	0.00016757436112274822	9356	1.0
2030	0.00016757436112274822	3579	CXCR2	2030	0.00016757436112274822	3579	1.0
2029	0.00016757436112274822	23235	SIK2	2029	0.00016757436112274822	23235	1.0
2028	0.00016757436112274822	1623	DBIP2	2028	0.00016757436112274822	1623	1.0
2137	0.00016757436112274822	57118	CAMK1D	2137	0.00016757436112274822	57118	1.0
2138	0.00016757436112274822	6613	SUMO2	2138	0.00016757436112274822	6613	1.0
2139	0.00016757436112274822	2835	GPR12	2139	0.00016757436112274822	2835	1.0
2027	0.00016757436112274822	53632	PRKAG3	2027	0.00016757436112274822	53632	1.0
2026	0.00016757436112274822	6778	STAT6	2026	0.00016757436112274822	6778	1.0
2140	0.00016757436112274822	5409	PNMT	2140	0.00016757436112274822	5409	1.0
2049	0.00016757436112274822	84795	PYROXD2	2049	0.00016757436112274822	84795	1.0
2048	0.00016757436112274822	8654	PDE5A	2048	0.00016757436112274822	8654	1.0
2047	0.00016757436112274822	256130	TMEM196	2047	0.00016757436112274822	256130	1.0
1810	0.00016757436112274822	6571	SLC18A2	1810	0.00016757436112274822	6571	1.0
1771	0.00016757436112274822	7515	XRCC1	1771	0.00016757436112274822	7515	1.0
2223	0.00016757436112274822	10857	PGRMC1	2223	0.00016757436112274822	10857	1.0
1794	0.00016757436112274822	23475	QPRT	1794	0.00016757436112274822	23475	1.0
1795	0.00016757436112274822	4804	NGFR	1795	0.00016757436112274822	4804	1.0
2225	0.00016757436112274822	1910	EDNRB	2225	0.00016757436112274822	1910	1.0
1796	0.00016757436112274822	2692	GHRHR	1796	0.00016757436112274822	2692	1.0
1817	0.00016757436112274822	2101	ESRRA	1817	0.00016757436112274822	2101	1.0
1816	0.00016757436112274822	6843	VAMP1	1816	0.00016757436112274822	6843	1.0
1815	0.00016757436112274822	1613	DAPK3	1815	0.00016757436112274822	1613	1.0
1814	0.00016757436112274822	3736	KCNA1	1814	0.00016757436112274822	3736	1.0
1813	0.00016757436112274822	3654	IRAK1	1813	0.00016757436112274822	3654	1.0
2211	0.00016757436112274822	23315	SLC9A8	2211	0.00016757436112274822	23315	1.0
1812	0.00016757436112274822	9568	GABBR2	1812	0.00016757436112274822	9568	1.0
1811	0.00016757436112274822	2550	GABBR1	1811	0.00016757436112274822	2550	1.0
1809	0.00016757436112274822	3500	IGHG1	1809	0.00016757436112274822	3500	1.0
2046	0.00016757436112274822	54790	TET2	2046	0.00016757436112274822	54790	1.0
2213	0.00016757436112274822	4830	NME1	2213	0.00016757436112274822	4830	1.0
1808	0.00016757436112274822	28996	HIPK2	1808	0.00016757436112274822	28996	1.0
2214	0.00016757436112274822	9172	MYOM2	2214	0.00016757436112274822	9172	1.0
1807	0.00016757436112274822	2206	MS4A2	1807	0.00016757436112274822	2206	1.0
1806	0.00016757436112274822	2207	FCER1G	1806	0.00016757436112274822	2207	1.0
1805	0.00016757436112274822	6583	SLC22A4	1805	0.00016757436112274822	6583	1.0
1804	0.00016757436112274822	3459	IFNGR1	1804	0.00016757436112274822	3459	1.0
1803	0.00016757436112274822	5029	P2RY2	1803	0.00016757436112274822	5029	1.0
1802	0.00016757436112274822	50487	PLA2G3	1802	0.00016757436112274822	50487	1.0
1801	0.00016757436112274822	1441	CSF3R	1801	0.00016757436112274822	1441	1.0
1800	0.00016757436112274822	1056	CEL	1800	0.00016757436112274822	1056	1.0
1799	0.00016757436112274822	251	ALPG	1799	0.00016757436112274822	251	1.0
1798	0.00016757436112274822	27306	HPGDS	1798	0.00016757436112274822	27306	1.0
1797	0.00016757436112274822	6403	SELP	1797	0.00016757436112274822	6403	1.0
1772	0.00016757436112274822	6582	SLC22A2	1772	0.00016757436112274822	6582	1.0
2222	0.00016757436112274822	3077	HFE	2222	0.00016757436112274822	3077	1.0
1773	0.00016757436112274822	3038	HAS3	1773	0.00016757436112274822	3038	1.0
1774	0.00016757436112274822	26354	GNL3	1774	0.00016757436112274822	26354	1.0
2045	0.00016757436112274822	4921	DDR2	2045	0.00016757436112274822	4921	1.0
2044	0.00016757436112274822	2677	GGCX	2044	0.00016757436112274822	2677	1.0
2043	0.00016757436112274822	8842	PROM1	2043	0.00016757436112274822	8842	1.0
2042	0.00016757436112274822	6573	SLC19A1	2042	0.00016757436112274822	6573	1.0
1919	0.00016757436112274822	54	ACP5	1919	0.00016757436112274822	54	1.0
1918	0.00016757436112274822	1624	DBIP1	1918	0.00016757436112274822	1624	1.0
1917	0.00016757436112274822	2749	GLUD1P3	1917	0.00016757436112274822	2749	1.0
2218	0.00016757436112274822	168400	DDX53	2218	0.00016757436112274822	168400	1.0
1793	0.00016757436112274822	3597	IL13RA1	1793	0.00016757436112274822	3597	1.0
1792	0.00016757436112274822	4751	NEK2	1792	0.00016757436112274822	4751	1.0
1791	0.00016757436112274822	100529063	BCL2L2-PABPN1	1791	0.00016757436112274822	100529063	1.0
1790	0.00016757436112274822	5745	PTH1R	1790	0.00016757436112274822	5745	1.0
1789	0.00016757436112274822	57448	BIRC6	1789	0.00016757436112274822	57448	1.0
1788	0.00016757436112274822	330	BIRC3	1788	0.00016757436112274822	330	1.0
1787	0.00016757436112274822	51547	SIRT7	1787	0.00016757436112274822	51547	1.0
2219	0.00016757436112274822	5164	PDK2	2219	0.00016757436112274822	5164	1.0
1786	0.00016757436112274822	5701	PSMC2	1786	0.00016757436112274822	5701	1.0
1785	0.00016757436112274822	4671	NAIP	1785	0.00016757436112274822	4671	1.0
1784	0.00016757436112274822	285834	HCG22	1784	0.00016757436112274822	285834	1.0
1783	0.00016757436112274822	8517	IKBKG	1783	0.00016757436112274822	8517	1.0
1782	0.00016757436112274822	79659	DYNC2H1	1782	0.00016757436112274822	79659	1.0
1781	0.00016757436112274822	7098	TLR3	1781	0.00016757436112274822	7098	1.0
1780	0.00016757436112274822	116519	APOA5	1780	0.00016757436112274822	116519	1.0
2220	0.00016757436112274822	786	CACNG1	2220	0.00016757436112274822	786	1.0
1778	0.00016757436112274822	9153	SLC28A2	1778	0.00016757436112274822	9153	1.0
1777	0.00016757436112274822	6401	SELE	1777	0.00016757436112274822	6401	1.0
2221	0.00016757436112274822	9039	UBA3	2221	0.00016757436112274822	9039	1.0
1776	0.00016757436112274822	2308	FOXO1	1776	0.00016757436112274822	2308	1.0
1775	0.00016757436112274822	874	CBR3	1775	0.00016757436112274822	874	1.0
2111	0.00016757436112274822	4634	MYL3	2111	0.00016757436112274822	4634	1.0
2093	0.00016757436112274822	338567	KCNK18	2093	0.00016757436112274822	338567	1.0
379	0.00016757436112274822	2744	GLS	379	0.00016757436112274822	2744	1.0
1922	0.00016757436112274822	3010	H1-6	1922	0.00016757436112274822	3010	1.0
2174	0.00016757436112274822	3660	IRF2	2174	0.00016757436112274822	3660	1.0
1934	0.00016757436112274822	2826	CCR10	1934	0.00016757436112274822	2826	1.0
1933	0.00016757436112274822	868	CBLB	1933	0.00016757436112274822	868	1.0
1932	0.00016757436112274822	622	BDH1	1932	0.00016757436112274822	622	1.0
1931	0.00016757436112274822	2019	EN1	1931	0.00016757436112274822	2019	1.0
1930	0.00016757436112274822	342	APOC1P1	1930	0.00016757436112274822	342	1.0
1929	0.00016757436112274822	2970	GTF2IP1	1929	0.00016757436112274822	2970	1.0
1928	0.00016757436112274822	2009	EML1	1928	0.00016757436112274822	2009	1.0
1927	0.00016757436112274822	2636	GBX1	1927	0.00016757436112274822	2636	1.0
2175	0.00016757436112274822	5447	POR	2175	0.00016757436112274822	5447	1.0
1926	0.00016757436112274822	1843	DUSP1	1926	0.00016757436112274822	1843	1.0
1925	0.00016757436112274822	1215	CMA1	1925	0.00016757436112274822	1215	1.0
1924	0.00016757436112274822	2995	GYPC	1924	0.00016757436112274822	2995	1.0
1923	0.00016757436112274822	2786	GNG4	1923	0.00016757436112274822	2786	1.0
1921	0.00016757436112274822	63	ACTBP3	1921	0.00016757436112274822	63	1.0
2173	0.00016757436112274822	2911	GRM1	2173	0.00016757436112274822	2911	1.0
1920	0.00016757436112274822	56	ACRV1	1920	0.00016757436112274822	56	1.0
2176	0.00016757436112274822	3858	KRT10	2176	0.00016757436112274822	3858	1.0
2170	0.00016757436112274822	1828	DSG1	2170	0.00016757436112274822	1828	1.0
1942	0.00016757436112274822	112	ADCY6	1942	0.00016757436112274822	112	1.0
1967	0.00016757436112274822	2072	ERCC4	1967	0.00016757436112274822	2072	1.0
1943	0.00016757436112274822	114	ADCY8	1943	0.00016757436112274822	114	1.0
1966	0.00016757436112274822	1498	CTNNA1P1	1966	0.00016757436112274822	1498	1.0
2164	0.00016757436112274822	811	CALR	2164	0.00016757436112274822	811	1.0
1965	0.00016757436112274822	1495	CTNNA1	1965	0.00016757436112274822	1495	1.0
1964	0.00016757436112274822	3024	H1-1	1964	0.00016757436112274822	3024	1.0
1963	0.00016757436112274822	2103	ESRRB	1963	0.00016757436112274822	2103	1.0
1962	0.00016757436112274822	2916	GRM6	1962	0.00016757436112274822	2916	1.0
1961	0.00016757436112274822	292	SLC25A5	1961	0.00016757436112274822	292	1.0
1960	0.00016757436112274822	1572	CYP2F1	1960	0.00016757436112274822	1572	1.0
1936	0.00016757436112274822	409	ARRB2	1936	0.00016757436112274822	409	1.0
1937	0.00016757436112274822	408	ARRB1	1937	0.00016757436112274822	408	1.0
2109	0.00016757436112274822	23765	IL17RA	2109	0.00016757436112274822	23765	1.0
1997	0.00016757436112274822	364	AQP7	1997	0.00016757436112274822	364	1.0
2007	0.00016757436112274822	89845	ABCC10	2007	0.00016757436112274822	89845	1.0
2006	0.00016757436112274822	1050	CEBPA	2006	0.00016757436112274822	1050	1.0
2005	0.00016757436112274822	79001	VKORC1	2005	0.00016757436112274822	79001	1.0
2004	0.00016757436112274822	3122	HLA-DRA	2004	0.00016757436112274822	3122	1.0
2145	0.00016757436112274822	5898	RALA	2145	0.00016757436112274822	5898	1.0
2003	0.00016757436112274822	27250	PDCD4	2003	0.00016757436112274822	27250	1.0
2002	0.00016757436112274822	306	ANXA3	2002	0.00016757436112274822	306	1.0
2146	0.00016757436112274822	6513	SLC2A1	2146	0.00016757436112274822	6513	1.0
2001	0.00016757436112274822	526	ATP6V1B2	2001	0.00016757436112274822	526	1.0
2147	0.00016757436112274822	5613	PRKX	2147	0.00016757436112274822	5613	1.0
1999	0.00016757436112274822	346	APOC4	1999	0.00016757436112274822	346	1.0
2148	0.00016757436112274822	338442	HCAR2	2148	0.00016757436112274822	338442	1.0
2149	0.00016757436112274822	1235	CCR6	2149	0.00016757436112274822	1235	1.0
1998	0.00016757436112274822	7006	TEC	1998	0.00016757436112274822	7006	1.0
1996	0.00016757436112274822	3242	HPD	1996	0.00016757436112274822	3242	1.0
1938	0.00016757436112274822	416	ARSF	1938	0.00016757436112274822	416	1.0
2150	0.00016757436112274822	29843	SENP1	2150	0.00016757436112274822	29843	1.0
1995	0.00016757436112274822	3108	HLA-DMA	1995	0.00016757436112274822	3108	1.0
2151	0.00016757436112274822	7054	TH	2151	0.00016757436112274822	7054	1.0
1994	0.00016757436112274822	10991	SLC38A3	1994	0.00016757436112274822	10991	1.0
1993	0.00016757436112274822	275	AMT	1993	0.00016757436112274822	275	1.0
1969	0.00016757436112274822	3183	HNRNPC	1969	0.00016757436112274822	3183	1.0
2163	0.00016757436112274822	7417	VDAC2	2163	0.00016757436112274822	7417	1.0
1968	0.00016757436112274822	1634	DCN	1968	0.00016757436112274822	1634	1.0
2169	0.00016757436112274822	3664	IRF6	2169	0.00016757436112274822	3664	1.0
2171	0.00016757436112274822	9518	GDF15	2171	0.00016757436112274822	9518	1.0
1941	0.00016757436112274822	313	AOAH	1941	0.00016757436112274822	313	1.0
2172	0.00016757436112274822	2885	GRB2	2172	0.00016757436112274822	2885	1.0
1940	0.00016757436112274822	455	ASS1P10	1940	0.00016757436112274822	455	1.0
1939	0.00016757436112274822	243	ALOX12P1	1939	0.00016757436112274822	243	1.0
1959	0.00016757436112274822	542	ALDH7A1P2	1959	0.00016757436112274822	542	1.0
1958	0.00016757436112274822	547	KIF1A	1958	0.00016757436112274822	547	1.0
2166	0.00016757436112274822	1393	CRHBP	2166	0.00016757436112274822	1393	1.0
2118	0.00016757436112274822	3635	INPP5D	2118	0.00016757436112274822	3635	1.0
2074	0.00016757436112274822	204	AK2	2074	0.00016757436112274822	204	1.0
2123	0.00016757436112274822	51284	TLR7	2123	0.00016757436112274822	51284	1.0
2073	0.00016757436112274822	274	BIN1	2073	0.00016757436112274822	274	1.0
2072	0.00016757436112274822	1003	CDH5	2072	0.00016757436112274822	1003	1.0
2124	0.00016757436112274822	8807	IL18RAP	2124	0.00016757436112274822	8807	1.0
2071	0.00016757436112274822	10268	RAMP3	2071	0.00016757436112274822	10268	1.0
2125	0.00016757436112274822	9170	LPAR2	2125	0.00016757436112274822	9170	1.0
2070	0.00016757436112274822	6777	STAT5B	2070	0.00016757436112274822	6777	1.0
2069	0.00016757436112274822	1359	CPA3	2069	0.00016757436112274822	1359	1.0
2126	0.00016757436112274822	50507	NOX4	2126	0.00016757436112274822	50507	1.0
2127	0.00016757436112274822	10873	ME3	2127	0.00016757436112274822	10873	1.0
2128	0.00016757436112274822	4494	MT1F	2128	0.00016757436112274822	4494	1.0
2067	0.00016757436112274822	1965	EIF2S1	2067	0.00016757436112274822	1965	1.0
2085	0.00016757436112274822	3913	LAMB2	2085	0.00016757436112274822	3913	1.0
2065	0.00016757436112274822	6581	SLC22A3	2065	0.00016757436112274822	6581	1.0
1957	0.00016757436112274822	543	ALDH7A1P3	1957	0.00016757436112274822	543	1.0
2087	0.00016757436112274822	1287	COL4A5	2087	0.00016757436112274822	1287	1.0
2103	0.00016757436112274822	3747	KCNC2	2103	0.00016757436112274822	3747	1.0
2102	0.00016757436112274822	90134	KCNH7	2102	0.00016757436112274822	90134	1.0
2101	0.00016757436112274822	3754	KCNF1	2101	0.00016757436112274822	3754	1.0
2106	0.00016757436112274822	3744	KCNA10	2106	0.00016757436112274822	3744	1.0
2100	0.00016757436112274822	3280	HES1	2100	0.00016757436112274822	3280	1.0
2107	0.00016757436112274822	3788	KCNS2	2107	0.00016757436112274822	3788	1.0
2099	0.00016757436112274822	27133	KCNH5	2099	0.00016757436112274822	27133	1.0
2108	0.00016757436112274822	3146	HMGB1	2108	0.00016757436112274822	3146	1.0
2098	0.00016757436112274822	27012	KCNV1	2098	0.00016757436112274822	27012	1.0
2097	0.00016757436112274822	2959	GTF2B	2097	0.00016757436112274822	2959	1.0
2096	0.00016757436112274822	3755	KCNG1	2096	0.00016757436112274822	3755	1.0
2095	0.00016757436112274822	1241	LTB4R	2095	0.00016757436112274822	1241	1.0
2094	0.00016757436112274822	2249	FGF4	2094	0.00016757436112274822	2249	1.0
2122	0.00016757436112274822	3556	IL1RAP	2122	0.00016757436112274822	3556	1.0
2075	0.00016757436112274822	6799	SULT1A2	2075	0.00016757436112274822	6799	1.0
2121	0.00016757436112274822	3574	IL7	2121	0.00016757436112274822	3574	1.0
2076	0.00016757436112274822	6199	RPS6KB2	2076	0.00016757436112274822	6199	1.0
1956	0.00016757436112274822	573	BAG1	1956	0.00016757436112274822	573	1.0
1955	0.00016757436112274822	3764	KCNJ8	1955	0.00016757436112274822	3764	1.0
1954	0.00016757436112274822	384	ARG2	1954	0.00016757436112274822	384	1.0
1953	0.00016757436112274822	380	ARF4P1	1953	0.00016757436112274822	380	1.0
1952	0.00016757436112274822	2824	GPM6B	1952	0.00016757436112274822	2824	1.0
1951	0.00016757436112274822	2849	GPR26	1951	0.00016757436112274822	2849	1.0
1950	0.00016757436112274822	968	CD68	1950	0.00016757436112274822	968	1.0
1949	0.00016757436112274822	2866	GPR42	1949	0.00016757436112274822	2866	1.0
2167	0.00016757436112274822	1621	DBH	2167	0.00016757436112274822	1621	1.0
2168	0.00016757436112274822	3337	DNAJB1	2168	0.00016757436112274822	3337	1.0
1948	0.00016757436112274822	2048	EPHB2	1948	0.00016757436112274822	2048	1.0
1947	0.00016757436112274822	677	ZFP36L1	1947	0.00016757436112274822	677	1.0
1946	0.00016757436112274822	678	ZFP36L2	1946	0.00016757436112274822	678	1.0
1945	0.00016757436112274822	2045	EPHA7	1945	0.00016757436112274822	2045	1.0
1944	0.00016757436112274822	120	ADD3	1944	0.00016757436112274822	120	1.0
2014	0.00016757436112274822	5714	PSMD8	2014	0.00016757436112274822	5714	1.0
2015	0.00016757436112274822	2842	GPR19	2015	0.00016757436112274822	2842	1.0
2016	0.00016757436112274822	5692	PSMB4	2016	0.00016757436112274822	5692	1.0
2086	0.00016757436112274822	3915	LAMC1	2086	0.00016757436112274822	3915	1.0
2084	0.00016757436112274822	4953	ODC1	2084	0.00016757436112274822	4953	1.0
2083	0.00016757436112274822	50484	RRM2B	2083	0.00016757436112274822	50484	1.0
2082	0.00016757436112274822	8161	COIL	2082	0.00016757436112274822	8161	1.0
2081	0.00016757436112274822	942	CD86	2081	0.00016757436112274822	942	1.0
2080	0.00016757436112274822	3732	CD82	2080	0.00016757436112274822	3732	1.0
2079	0.00016757436112274822	4288	MKI67	2079	0.00016757436112274822	4288	1.0
2119	0.00016757436112274822	5530	PPP3CA	2119	0.00016757436112274822	5530	1.0
2120	0.00016757436112274822	3958	LGALS3	2120	0.00016757436112274822	3958	1.0
2078	0.00016757436112274822	6865	TACR2	2078	0.00016757436112274822	6865	1.0
2077	0.00016757436112274822	89	ACTN3	2077	0.00016757436112274822	89	1.0
2215	0.00016757436112274822	64168	NECAB1	2215	0.00016757436112274822	64168	1.0
2216	0.00016757436112274822	6941	TCF19	2216	0.00016757436112274822	6941	1.0
2217	0.00016757436112274822	2266	FGG	2217	0.00016757436112274822	2266	1.0
1850	0.00016757436112274822	1990	CELA1	1850	0.00016757436112274822	1990	1.0
1863	0.00016757436112274822	1584	CYP11B1	1863	0.00016757436112274822	1584	1.0
2203	0.00016757436112274822	7466	WFS1	2203	0.00016757436112274822	7466	1.0
1862	0.00016757436112274822	25824	PRDX5	1862	0.00016757436112274822	25824	1.0
1861	0.00016757436112274822	6527	SLC5A4	1861	0.00016757436112274822	6527	1.0
1860	0.00016757436112274822	1230	CCR1	1860	0.00016757436112274822	1230	1.0
1859	0.00016757436112274822	3309	HSPA5	1859	0.00016757436112274822	3309	1.0
1858	0.00016757436112274822	3914	LAMB3	1858	0.00016757436112274822	3914	1.0
1302	0.00016757436112274822	1839	HBEGF	1302	0.00016757436112274822	1839	1.0
1856	0.00016757436112274822	866	SERPINA6	1856	0.00016757436112274822	866	1.0
1855	0.00016757436112274822	84515	MCM8	1855	0.00016757436112274822	84515	1.0
1854	0.00016757436112274822	4889	NPY5R	1854	0.00016757436112274822	4889	1.0
1853	0.00016757436112274822	886	CCKAR	1853	0.00016757436112274822	886	1.0
2204	0.00016757436112274822	5230	PGK1	2204	0.00016757436112274822	5230	1.0
1851	0.00016757436112274822	1991	ELANE	1851	0.00016757436112274822	1991	1.0
1849	0.00016757436112274822	64146	PDF	1849	0.00016757436112274822	64146	1.0
2200	0.00016757436112274822	1374	CPT1A	2200	0.00016757436112274822	1374	1.0
2205	0.00016757436112274822	9719	ADAMTSL2	2205	0.00016757436112274822	9719	1.0
1857	0.00016757436112274822	57582	KCNT1	1857	0.00016757436112274822	57582	1.0
1185	0.00016757436112274822	788	SLC25A20	1185	0.00016757436112274822	788	1.0
1300	0.00016757436112274822	2022	ENG	1300	0.00016757436112274822	2022	1.0
